id,ranking_score,geography_name,sq_meters,price,year_of_construction,ad_type,floor,rooms,subtype,price_per_sqrm
40461365,105.7,south beach,234,630000,1986,simple,ground-floor,4,detached,2692.0
42921509,124.6,south beach,130,570000,2009,simple,1,3,apartment,4385.0
40852099,83.5,south beach,367,950000,2005,simple,ground-floor,4,detached,2589.0
42923345,143.5,south beach,90,320000,1988,simple,4,2,apartment,3556.0
35114770,89.5,south beach,440,1650000,2010,simple,ground-floor,5,detached,3750.0
40540679,156.5,south beach,160,1200000,1930,simple,ground-floor,2,detached,7500.0
43367820,138.3,south beach,215,1600000,2019,simple,4,3,maisonette,7442.0
40545535,157.7,south beach,160,1300000,1990,simple,ground-floor,3,detached,8125.0
42019651,166.5,south beach,55,230000,2011,simple,ground-floor,1,apartment,4182.0
40555651,143.7,south beach,156,350000,1987,simple,2,3,apartment,2244.0
42594564,153.1,south beach,63,230000,2012,simple,ground-floor,1,apartment,3651.0
40560229,151.9,south beach,140,360000,2006,simple,1,3,apartment,2571.0
40871488,169.0,south beach,130,400000,1984,simple,1,2,apartment,3077.0
40872142,103.0,south beach,351,1800000,2015,simple,ground-floor,5,other residential,5128.0
40565427,102.9,south beach,55,170000,2013,simple,ground-floor,1,apartment,3091.0
40872148,87.3,south beach,414,2100000,2015,simple,ground-floor,5,other residential,5072.0
43312880,123.0,south beach,73,295000,1972,premium,3,2,apartment,4041.0
40872150,93.0,south beach,254,1500000,2015,simple,ground-floor,4,other residential,5906.0
40872989,134.4,south beach,160,1200000,1958,simple,ground-floor,2,detached,7500.0
40873322,58.5,south beach,156,220000,1980,simple,2,4,apartment,1410.0
40875075,78.0,south beach,126,680000,2015,simple,1,2,apartment,5397.0
40875079,98.0,south beach,246,2100000,2015,simple,3,5,maisonette,8537.0
40878601,163.0,south beach,117,596000,2011,simple,2,2,apartment,5094.0
40878603,164.0,south beach,117,546000,2015,simple,1,2,apartment,4667.0
40881862,148.7,south beach,110,320000,2008,simple,1,3,apartment,2909.0
40881881,140.2,south beach,146,520000,2008,simple,3,3,apartment,3562.0
40882021,142.2,south beach,154,560000,2008,simple,3,4,apartment,3636.0
40882122,166.2,south beach,116,546000,2011,simple,1,2,apartment,4707.0
42548875,142.5,south beach,360,1000000,2009,simple,ground-floor,5,detached,2778.0
40901595,80.6,south beach,88,490000,2015,simple,1,1,apartment,5568.0
42600558,154.5,south beach,113,475000,2011,simple,1,2,apartment,4204.0
42600559,160.7,south beach,118,680000,2011,simple,ground-floor,3,apartment,5763.0
40922126,171.0,south beach,165,796000,2011,simple,1,3,apartment,4824.0
42058435,142.1,south beach,372,1500000,1990,simple,ground-floor,4,apartment,4032.0
40925975,156.0,south beach,100,425000,2008,simple,3,2,maisonette,4250.0
40856043,128.5,south beach,30,56000,1975,simple,semi-basement,1,studio,1867.0
35162295,55.3,south beach,315,850000,1990,simple,basement,4,apartment,2698.0
42927842,95.5,south beach,70,235000,1975,simple,4,2,apartment,3357.0
35194781,89.5,south beach,200,910000,1998,simple,2,4,apartment,4550.0
35201601,51.0,south beach,135,540000,2010,simple,3,3,maisonette,4000.0
40934193,88.9,south beach,216,1550000,2015,simple,2,5,maisonette,7176.0
40934196,93.5,south beach,251,2150000,2015,simple,3,5,maisonette,8566.0
40934199,101.5,south beach,294,2550000,2015,simple,3,5,maisonette,8673.0
43394719,157.9,south beach,100,280000,1989,star,4,2,apartment,2800.0
40942927,173.1,south beach,176,846000,2011,simple,1,3,apartment,4807.0
40947652,101.1,south beach,160,1200000,1990,simple,ground-floor,3,detached,7500.0
40905245,169.8,south beach,116,596000,2011,simple,2,2,apartment,5138.0
42074255,139.6,south beach,63,170000,2016,simple,ground-floor,1,apartment,2698.0
42078135,71.9,south beach,145,650000,2005,simple,1,3,apartment,4483.0
42081475,166.4,south beach,104,350000,1982,simple,2,2,apartment,3365.0
40576727,154.8,south beach,272,650000,1994,simple,1,4,maisonette,2390.0
42090548,155.4,south beach,200,910000,1998,premium,2,5,apartment,4550.0
42090895,126.0,south beach,367,800000,2005,simple,ground-floor,4,detached,2180.0
42090896,135.7,south beach,130,570000,2010,simple,ground-floor,3,maisonette,4385.0
42091140,106.0,south beach,105,295000,1980,simple,1,3,apartment,2810.0
42091692,162.3,south beach,140,430000,2002,simple,2,3,apartment,3071.0
42096396,134.6,south beach,147,690000,1992,simple,4,3,maisonette,4694.0
42107574,106.5,south beach,320,900000,2004,simple,ground-floor,4,maisonette,2812.0
40591779,139.4,south beach,378,800000,2005,simple,semi-basement,4,maisonette,2116.0
42068979,155.0,south beach,97,350000,1997,simple,2,2,apartment,3608.0
42603232,165.1,south beach,63,230000,2011,simple,ground-floor,1,apartment,3651.0
42072511,130.8,south beach,37,55000,1974,simple,ground-floor,1,studio,1486.0
40613798,172.0,south beach,240,820000,2008,simple,ground-floor,4,maisonette,3417.0
40621784,164.5,south beach,63,230000,2011,simple,ground-floor,1,apartment,3651.0
42081471,157.6,south beach,104,290000,1982,simple,1,2,apartment,2788.0
42091035,125.9,south beach,235,615000,1985,simple,ground-floor,3,detached,2617.0
42096587,118.6,south beach,120,370000,1989,up,1,3,apartment,3083.0
42530210,151.5,northern sub,235,388000,1985,star,1,4,apartment,1651.0
42478123,171.0,northern sub,560,2600000,1980,simple,ground-floor,6,detached,4643.0
42968024,136.4,south beach,118,680000,2011,simple,ground-floor,3,other residential,5763.0
42968028,132.4,south beach,113,680000,2011,simple,ground-floor,3,other residential,6018.0
42610705,145.6,south beach,80,320000,1997,simple,3,2,apartment,4000.0
42968071,128.9,south beach,118,530000,2011,simple,1,3,apartment,4492.0
42610991,135.1,south beach,470,1100000,2013,simple,ground-floor,5,maisonette,2340.0
42968080,128.9,south beach,113,485000,2011,simple,1,3,apartment,4292.0
42968133,127.5,south beach,185,1000000,2011,simple,2,4,maisonette,5405.0
35376591,134.0,south beach,320,800000,2001,simple,ground-floor,4,detached,2500.0
42615100,110.1,south beach,250,650000,1993,simple,ground-floor,3,maisonette,2600.0
35411113,95.7,south beach,118,680000,2011,simple,ground-floor,3,apartment,5763.0
42584911,99.0,northern sub,410,1000000,1988,simple,ground-floor,4,apartment,2439.0
42549390,99.9,northern sub,120,170000,1980,simple,ground-floor,2,apartment,1417.0
42627289,92.2,south beach,63,230000,2011,simple,mezzanine,1,apartment,3651.0
42564581,135.0,northern sub,216,1350000,2019,simple,2,3,apartment,6250.0
42573313,106.8,northern sub,100,320000,1976,simple,1,2,apartment,3200.0
42573316,113.6,northern sub,160,1000000,2016,simple,2,3,apartment,6250.0
35421889,149.0,south beach,113,475000,2009,simple,1,3,apartment,4204.0
42573492,118.3,northern sub,410,1000000,1988,simple,ground-floor,3,apartment,2439.0
35421954,162.0,south beach,177,846000,2011,simple,1,3,apartment,4780.0
42573590,125.3,northern sub,262,320000,1986,simple,ground-floor,4,maisonette,1221.0
35421955,155.1,south beach,116,546000,2010,simple,1,2,apartment,4707.0
42573614,103.2,northern sub,250,680000,2015,simple,ground-floor,4,maisonette,2720.0
35421956,151.0,south beach,165,796000,2010,simple,1,3,apartment,4824.0
42766463,124.0,northern sub,162,600000,1980,simple,3,3,apartment,3704.0
35421958,155.0,south beach,117,596000,2009,simple,2,2,apartment,5094.0
35421959,149.0,south beach,185,846000,2010,simple,2,3,apartment,4573.0
42578089,90.9,northern sub,135,400000,1983,simple,1,3,apartment,2963.0
35421960,162.0,south beach,228,1366000,2010,simple,3,3,maisonette,5991.0
35422182,157.4,south beach,220,630000,1986,simple,ground-floor,4,maisonette,2864.0
35422437,146.6,south beach,167,550000,1978,simple,2,3,apartment,3293.0
35423235,150.3,south beach,63,230000,2010,simple,ground-floor,1,apartment,3651.0
42967979,87.5,south beach,234,615000,1986,simple,ground-floor,3,detached,2628.0
42585739,127.0,northern sub,140,400000,1983,star,1,3,apartment,2857.0
42976999,118.8,south beach,85,220000,1980,simple,3,2,apartment,2588.0
35449044,126.0,south beach,185,1000000,2011,simple,3,3,maisonette,5405.0
42978205,121.4,south beach,188,980000,1999,simple,4,3,apartment,5213.0
42978268,145.5,south beach,160,750000,2010,simple,4,3,apartment,4688.0
42978269,138.6,south beach,45,180000,2010,simple,4,1,studio,4000.0
42595580,138.5,northern sub,158,400000,1985,simple,1,3,apartment,2532.0
42602315,121.9,northern sub,140,400000,1983,simple,1,3,apartment,2857.0
42603237,137.0,northern sub,134,400000,1985,simple,1,3,apartment,2985.0
42603354,103.2,northern sub,58,130000,1971,simple,1,1,apartment,2241.0
42982062,122.5,south beach,85,220000,1980,simple,3,2,apartment,2588.0
35518074,69.1,south beach,230,630000,1988,simple,ground-floor,4,detached,2739.0
42610548,163.0,northern sub,200,1000000,2005,simple,ground-floor,2,detached,5000.0
42982589,109.3,south beach,63,170000,2010,simple,ground-floor,1,apartment,2698.0
42610616,150.0,northern sub,350,1380000,2005,simple,ground-floor,3,detached,3943.0
35521214,107.9,south beach,127,480000,2008,simple,1,3,apartment,3780.0
42610639,157.0,northern sub,321,1500000,2005,simple,ground-floor,3,detached,4673.0
42983374,127.4,south beach,85,220000,1980,simple,3,2,apartment,2588.0
42610655,157.0,northern sub,238,1250000,2005,simple,1,2,detached,5252.0
42984224,90.1,south beach,113,680000,2011,simple,ground-floor,3,apartment,6018.0
35541826,123.6,south beach,246,2100000,2015,simple,3,4,maisonette,8537.0
35541852,95.9,south beach,415,2100000,2015,premium,ground-floor,4,maisonette,5060.0
35541870,106.7,south beach,253,1500000,2015,simple,ground-floor,4,maisonette,5929.0
35541876,103.3,south beach,122,670000,2015,premium,1,3,apartment,5492.0
35541895,118.3,south beach,250,2150000,2015,simple,3,3,maisonette,8600.0
35421962,154.9,south beach,100,400000,1980,simple,4,1,maisonette,4000.0
35541902,121.9,south beach,294,2550000,2015,simple,3,4,maisonette,8673.0
42973861,134.8,south beach,80,350000,1978,simple,2,2,apartment,4375.0
42987349,137.4,south beach,110,555000,1998,simple,1,2,apartment,5045.0
42653304,78.0,south beach,70,235000,1972,simple,3,2,apartment,3357.0
42654760,68.3,south beach,70,235000,1972,premium,3,2,apartment,3357.0
42655698,154.6,south beach,118,680000,2012,simple,ground-floor,3,apartment,5763.0
42659842,79.0,south beach,135,743000,2019,simple,1,3,apartment,5504.0
42622472,88.9,northern sub,135,400000,1985,simple,1,3,apartment,2963.0
42660902,157.0,south beach,63,230000,2011,simple,ground-floor,1,apartment,3651.0
42661263,88.9,south beach,70,235000,1975,simple,4,2,apartment,3357.0
42995578,138.0,south beach,150,390000,1993,simple,4,3,apartment,2600.0
35623930,72.3,south beach,100,480000,1985,simple,4,2,maisonette,4800.0
42665393,142.9,south beach,70,235000,1972,simple,4,2,apartment,3357.0
42630960,101.0,northern sub,166,500000,1986,simple,1,3,apartment,3012.0
35635699,58.3,south beach,315,950000,2005,simple,ground-floor,3,detached,3016.0
42998128,163.0,south beach,245,2210000,2018,simple,3,4,maisonette,9020.0
42998156,169.0,south beach,250,2250000,2018,simple,3,3,maisonette,9000.0
43001876,127.0,south beach,85,220000,1980,simple,3,2,apartment,2588.0
42636861,101.0,northern sub,489,875000,1980,simple,ground-floor,5,maisonette,1789.0
43002410,73.3,south beach,115,510000,2011,simple,1,3,apartment,4435.0
35702239,78.5,south beach,125,550000,2007,simple,3,2,apartment,4400.0
43003237,153.0,south beach,88,440000,2010,simple,4,2,apartment,5000.0
43003566,111.5,south beach,89,220000,1980,simple,3,2,apartment,2472.0
35764386,94.7,south beach,82,315000,2007,simple,4,2,apartment,3841.0
35771089,65.9,south beach,106,430000,1984,simple,2,2,apartment,4057.0
35771246,44.6,south beach,150,470000,2010,simple,2,3,apartment,3133.0
42643019,165.2,northern sub,134,400000,1983,simple,1,4,apartment,2985.0
35780365,54.7,south beach,89,267000,2012,simple,1,2,apartment,3000.0
42646682,147.1,northern sub,412,875000,1980,simple,ground-floor,0,apartment,2124.0
42653609,141.6,south beach,70,235000,1972,simple,4,2,apartment,3357.0
42647245,95.0,northern sub,350,900000,1982,simple,ground-floor,6,detached,2571.0
42647908,81.0,northern sub,160,320000,1990,simple,1,3,apartment,2000.0
42654878,121.5,south beach,70,250000,1972,simple,4,2,apartment,3571.0
42655100,125.1,south beach,70,235000,1972,simple,3,2,apartment,3357.0
42655223,153.0,south beach,70,235000,1972,simple,3,2,apartment,3357.0
43013010,91.8,south beach,130,570000,2010,simple,1,3,apartment,4385.0
42659907,121.0,south beach,70,235000,1972,simple,3,2,apartment,3357.0
42660757,157.9,south beach,72,235000,1972,simple,4,2,apartment,3264.0
42660828,162.7,south beach,70,225000,1972,simple,4,2,apartment,3214.0
43013970,90.0,south beach,112,460000,1985,simple,4,3,apartment,4107.0
42766604,98.7,northern sub,162,620000,1980,simple,3,3,apartment,3827.0
42947248,126.0,south beach,120,530000,2010,simple,1,3,apartment,4417.0
35249735,132.5,south beach,200,850000,1998,simple,2,3,apartment,4250.0
42661444,99.5,northern sub,400,875000,2008,simple,ground-floor,6,maisonette,2188.0
43019830,168.0,south beach,415,2200000,2019,star,ground-floor,4,maisonette,5301.0
42783774,167.1,northern sub,120,420000,2009,premium,ground-floor,2,apartment,3500.0
43019850,165.5,south beach,255,1700000,2019,premium,ground-floor,4,maisonette,6667.0
35997900,123.7,south beach,480,2200000,2010,simple,basement,5,maisonette,4583.0
36074420,152.7,south beach,250,1480000,2009,simple,3,5,maisonette,5920.0
42791190,110.8,northern sub,350,900000,1980,simple,ground-floor,4,detached,2571.0
36108882,69.5,south beach,260,900000,2004,simple,ground-floor,4,detached,3462.0
42798106,135.0,northern sub,375,750000,2004,simple,ground-floor,3,maisonette,2000.0
36164564,129.8,south beach,365,1500000,2011,simple,ground-floor,4,apartment,4110.0
36171844,127.8,south beach,118,680000,2010,simple,ground-floor,3,apartment,5763.0
42799364,153.7,northern sub,489,875000,1980,up,ground-floor,3,apartment,1789.0
36194646,160.2,south beach,185,1000000,2010,simple,2,4,maisonette,5405.0
42849547,128.3,northern sub,165,565000,1977,star,3,3,apartment,3424.0
36194648,156.5,south beach,113,680000,2010,simple,ground-floor,3,apartment,6018.0
42823784,143.2,northern sub,158,450000,1948,simple,ground-floor,2,apartment,2848.0
36194649,149.0,south beach,113,475000,2010,simple,1,3,apartment,4204.0
36199182,126.1,south beach,118,530000,2011,simple,1,3,apartment,4492.0
43034806,87.9,south beach,130,570000,2009,simple,1,3,apartment,4385.0
42830333,129.7,northern sub,286,700000,1987,simple,1,1,maisonette,2448.0
36217221,101.0,south beach,215,1550000,2015,simple,2,4,apartment,7209.0
36217238,104.5,south beach,198,1450000,2015,premium,2,4,apartment,7323.0
42865725,154.5,northern sub,100,320000,1979,simple,1,2,apartment,3200.0
42878632,134.0,northern sub,170,380000,1990,simple,2,3,apartment,2235.0
36255550,138.5,south beach,200,800000,1997,simple,1,3,apartment,4000.0
39460224,129.0,south beach,292,2380000,2016,simple,3,4,maisonette,8151.0
38864591,113.5,south beach,98,200000,1990,simple,2,3,apartment,2041.0
42844495,173.0,south beach,178,650000,2008,simple,1,3,apartment,3652.0
39460225,129.0,south beach,246,1970000,2016,simple,3,4,maisonette,8008.0
39460226,122.8,south beach,194,1250000,2016,simple,2,3,apartment,6443.0
39460227,121.8,south beach,163,1050000,2016,simple,2,3,apartment,6442.0
39460228,123.6,south beach,193,990000,2016,simple,1,3,apartment,5130.0
39460230,129.5,south beach,126,680000,2016,simple,1,2,apartment,5397.0
39460231,129.0,south beach,351,1700000,2016,simple,ground-floor,4,maisonette,4843.0
39460441,130.0,south beach,294,2400000,2016,simple,3,4,maisonette,8163.0
39460442,125.0,south beach,250,2050000,2016,simple,3,3,maisonette,8200.0
39460444,127.7,south beach,198,1300000,2016,simple,2,3,apartment,6566.0
39460447,129.0,south beach,216,1420000,2016,simple,2,4,maisonette,6574.0
39460449,122.9,south beach,88,490000,2016,simple,1,1,apartment,5568.0
39460452,122.6,south beach,122,670000,2016,simple,1,3,apartment,5492.0
39460455,118.1,south beach,53,290000,2016,simple,1,1,apartment,5472.0
39460456,120.0,south beach,254,1320000,2016,simple,ground-floor,4,maisonette,5197.0
39460457,125.0,south beach,414,2100000,2016,simple,ground-floor,4,maisonette,5072.0
43241205,64.6,south beach,130,580000,2019,simple,3,3,apartment,4462.0
43241206,63.3,south beach,113,315000,2019,simple,1,2,apartment,2788.0
43241207,57.6,south beach,116,330000,2019,simple,2,2,apartment,2845.0
43241228,66.4,south beach,116,345000,2019,simple,3,2,apartment,2974.0
43241230,64.6,south beach,116,380000,2019,simple,5,2,apartment,3276.0
43241235,67.3,south beach,112,295000,2019,simple,1,3,apartment,2634.0
43241236,73.7,south beach,205,820000,2019,simple,1,4,apartment,4000.0
43241250,59.5,south beach,130,550000,2019,simple,2,3,apartment,4231.0
43241624,69.2,south beach,70,235000,1975,simple,4,2,apartment,3357.0
43241631,56.0,south beach,190,800000,1975,simple,basement,3,detached,4211.0
39483838,78.4,south beach,205,820000,2008,simple,2,4,apartment,4000.0
35080918,57.7,south beach,105,270000,2009,simple,2,3,apartment,2571.0
39498904,104.5,south beach,367,2235000,2008,simple,3,4,maisonette,6090.0
39504761,72.0,south beach,65,240000,2007,simple,ground-floor,1,apartment,3692.0
39505645,45.7,south beach,172,450000,1992,simple,4,3,apartment,2616.0
39515619,122.3,south beach,110,380000,2014,simple,2,3,apartment,3455.0
42849421,81.5,south beach,72,370000,2019,premium,ground-floor,2,maisonette,5139.0
39542140,85.1,south beach,60,230000,1975,simple,3,1,apartment,3833.0
39542535,102.8,south beach,170,450000,2003,simple,2,3,maisonette,2647.0
42849423,83.8,south beach,80,400000,2019,premium,1,2,apartment,5000.0
